ID,Price
257,12714.08
258,64965.0
259,22612.973
260,21625.35
261,43264.6
262,45571.08
263,9333.996
264,16933.309
265,11694.135
266,18777.062
267,16948.55
268,27809.48
269,13217.959
270,33472.984
271,23734.842
272,16079.303
273,24188.145
274,20693.934
275,20005.908
276,19998.61
277,15654.698
278,19343.006
279,40211.65
280,14657.073
281,38488.203
282,12588.213
283,53776.492
284,10744.239
285,18536.215
286,21646.578
287,35320.52
288,42005.54
289,16246.266
290,32820.477
291,12688.992
292,23545.326
293,38727.332
294,18445.734
295,26442.918
296,25463.746
297,13439.107
298,25648.605
299,12826.423
300,15646.269
301,20085.348
302,9690.203
303,13636.888
304,15900.619
305,28071.6
306,18625.512
307,39072.27
308,42143.695
309,6036.7803
310,27603.281
311,15524.263
312,22846.94
313,16702.785
314,17308.523
315,20648.314
316,14653.729
317,14602.933
318,15972.933
319,26559.725
320,8158.986
321,25636.55
322,20326.607
323,16729.477
324,16733.693
325,8919.725
326,26828.432
327,13753.864
328,45763.79
329,12517.223
330,28240.37
331,12967.763
332,14516.076
333,13439.942
334,10634.799
335,28334.832
336,16186.748
337,10816.039
338,7399.6274
339,9196.921
340,20663.008
341,16244.8
342,18656.598
343,30545.521
344,16357.154
345,16313.178
346,27843.16
347,21447.408
348,28941.412
349,13497.713
350,30616.754
351,11326.595
352,13137.659
353,21385.867
354,12388.161
355,15838.372
356,13900.881
357,29718.824
358,39414.42
359,31345.277
360,33498.676
361,10730.378
362,17057.898
363,15172.592
364,7341.132
365,14933.714
366,11740.849
367,14919.495
368,17659.07
369,28161.494
370,20015.512
371,21127.348
372,10512.435
373,31774.568
374,13779.599
375,34079.375
376,16523.648
377,7055.4
378,14559.237
379,25349.898
380,12553.729
381,28764.01
382,10697.928
383,21332.334
384,10594.143
385,10882.49
386,16917.572
387,36112.04
388,8446.146
389,15633.854
390,37083.645
391,11557.794
392,15939.479
393,11184.241
394,32785.832
395,20442.953
396,18886.777
397,16222.896
398,26427.947
399,38804.05
400,31753.328
401,24292.326
402,9299.834
403,10397.265
404,8814.213
405,8890.278
406,8956.66
407,9030.311
408,13961.881
409,9883.482
410,11504.432
411,15162.18
412,21124.576
413,17284.3
414,14645.432
415,12395.773
416,22939.865
417,16325.061
418,16765.547
419,14503.935
420,28294.55
421,25927.19
422,6687.8877
423,14819.752
424,14653.055
425,22980.17
426,12643.303
427,29760.678
428,16940.299
429,38853.324
430,30447.105
431,8973.095
432,27403.0
433,38751.68
434,13929.389
435,16261.291
436,15693.346
437,14451.523
438,15172.614
439,31838.197
440,22747.113
441,17446.764
442,18154.098
443,19272.29
444,27735.287
445,18100.574
446,19375.926
447,19524.783
448,15527.097
449,11296.552
450,11132.398
451,16570.371
452,12837.545
453,18747.07
454,26465.84
455,12351.418
456,13085.883
457,18211.145
458,17176.918
459,24537.992
460,31150.178
461,37848.12
462,14450.857
463,10801.602
464,32919.22
465,25651.48
466,10125.381
467,13597.967
468,23933.105
469,11296.668
470,15676.842
471,21482.752
472,23745.064
473,39806.492
474,30659.787
475,8985.081
476,29946.838
477,28809.24
478,15875.489
479,10151.318
480,33880.344
481,11663.371
482,8077.0093
483,14662.174
484,27857.24
485,26082.691
486,13629.031
487,20425.432
488,14069.433
489,21631.363
490,10378.39
491,17262.04
492,28764.162
493,13200.597
494,10664.454
495,21135.51
496,10865.498
497,20194.945
498,11698.119
499,21766.504
500,20817.744
501,31345.959
502,25421.115
503,33837.1
504,12349.319
505,10596.564
506,32204.475
507,25048.582
508,8816.325
509,38686.125
510,16437.814
511,46891.816
512,15795.534
513,25603.088
514,26362.55
515,17918.816
516,14981.209
517,15221.114
518,14289.283
519,14846.567
520,10820.178
521,15468.564
522,38860.07
523,12640.509
524,16480.111
525,19808.15
526,28207.766
527,23127.75
528,9588.193
529,35192.86
530,26422.688
531,24937.457
532,11092.275
533,22111.66
534,9787.921
535,36843.406
536,10779.662
537,25040.932
538,17868.121
539,14971.936
540,28366.941
541,9743.021
542,25842.121
543,28322.863
544,26460.715
545,30636.098
546,25550.246
547,15118.239
548,11319.549
549,20473.363
550,10613.822
551,16142.519
552,20021.768
553,43132.0
554,14234.016
555,13974.75
556,49014.94
557,19804.658
558,24921.447
559,37382.125
560,13403.38
561,11700.214
562,15522.099
563,30370.45
564,38199.95
565,11183.89
566,34329.234
567,16180.826
568,29984.082
569,39317.758
570,13712.344
571,23047.84
572,31980.459
573,14305.242
574,28875.666
575,21773.95
576,16668.744
577,15566.231
578,19344.666
579,6482.305
580,32175.812
581,30658.6
582,17568.215
583,14399.342
584,48705.523
585,9212.561
586,14667.346
587,5982.1533
588,7175.9077
589,19014.756
590,14805.3
591,20869.406
592,6554.536
593,23625.576
594,49245.895
595,24524.076
596,28659.426
597,7324.1
598,34744.664
599,14355.984
600,19819.08
601,22539.746
602,7406.128
603,36937.438
604,42764.16
605,30639.5
606,14935.62
607,19338.324
608,16748.201
609,19817.184
610,17924.559
611,17307.889
612,48602.14
613,20298.777
614,28543.75
615,12487.436
616,7376.888
617,23962.05
618,5986.346
619,24123.809
620,13905.883
621,9569.732
622,30425.87
623,30975.1
624,7674.689
625,16072.831
626,67583.305
627,14486.753
628,21907.1
629,17071.455
630,16668.072
631,10956.338
632,12227.795
633,20160.322
634,15968.873
635,15732.45
636,26583.803
637,15062.88
638,12315.627
639,17292.162
640,16361.643
641,7799.4937
642,13726.631
643,11363.061
644,25219.832
645,9700.387
646,34338.605
647,27288.271
648,28717.137
649,9056.932
650,10827.508
651,20270.717
652,47482.97
653,33386.15
654,8396.656
655,12956.225
656,14528.1045
657,16788.137
658,28711.682
659,31375.371
660,27113.312
661,14750.268
662,33843.137
663,26236.316
664,10458.1455
665,12660.607
666,14431.951
667,47936.5
668,19926.807
669,33089.242
670,11375.344
671,19220.324
672,22873.9
673,25584.197
674,10275.008
675,13833.495
676,16452.918
677,18816.275
678,12325.51
679,13754.35
680,32538.848
681,24340.043
682,27555.65
683,29618.434
684,15910.031
685,18379.0
686,29428.35
687,19271.41
688,18610.123
689,37226.656
690,25544.627
691,24626.77
692,28956.84
693,7670.7837
694,25002.865
695,23977.824
696,11617.744
697,13394.287
698,17559.184
699,8876.381
700,10911.432
701,11922.349
702,28827.334
703,8536.908
704,28364.744
705,23687.383
706,22228.955
707,13444.698
708,10745.63
709,30016.73
710,23278.568
711,15743.0205
712,43340.562
713,21274.035
714,38014.473
715,7545.022
716,16878.787
717,23326.566
718,27444.16
719,28438.12
720,11235.726
721,11893.015
722,23773.049
723,30868.76
724,17987.943
725,9816.506
726,19354.203
727,14722.417
728,33565.67
729,21132.502
730,36480.36
731,13801.381
732,14683.567
733,19223.69
734,23497.459
735,17894.465
736,19049.623
737,16621.56
738,16586.6
739,31500.012
740,6174.1196
741,7243.28
742,10571.505
743,22180.42
744,18686.387
745,20744.27
746,27546.223
747,39520.492
748,15725.4
749,32193.744
750,17308.523
751,14886.281
752,42674.19
753,31919.854
754,34633.727
755,12375.483
756,11979.7295
757,15776.036
758,17974.969
759,13576.922
760,32356.459
761,34769.9
762,17646.148
763,24462.98
764,32911.85
765,26463.166
766,15107.352
767,13041.423
768,28968.047
769,19901.643
770,38703.883
771,20409.719
772,17863.04
773,19357.535
774,31683.121
775,35218.543
776,18778.75
777,21588.543
778,27429.744
779,18020.838
780,35782.645
781,17904.055
782,32888.508
783,12161.971
784,31173.818
785,14320.314
786,11413.67
787,39805.613
788,18692.273
789,26284.287
790,16711.814
791,16943.219
792,40487.65
793,32393.525
794,28792.277
795,38696.28
796,24081.645
797,38520.03
798,27538.479
799,12609.779
800,33177.695
801,14862.631
802,25468.406
803,14492.997
804,14319.214
805,17930.686
806,31321.906
807,17073.627
808,14509.049
809,9311.257
810,11980.276
811,24441.34
812,12977.881
813,8267.797
814,14910.558
815,33141.113
816,41333.785
817,9157.772
818,14250.383
819,26052.893
820,24556.55
821,14190.636
822,17866.652
823,8995.768
824,19396.72
825,14303.255
826,14641.239
827,32767.879
828,30158.771
829,16157.653
830,18146.432
831,17805.926
832,18264.656
833,9542.154
834,19452.748
835,16081.769
836,23665.672
837,46205.13
838,10807.385
839,40775.883
840,6841.948
841,24289.244
842,25120.484
843,13185.039
844,11817.52
845,26286.775
846,12521.326
847,19830.004
848,22740.258
849,30326.291
850,6049.3145
851,8746.34
852,27671.832
853,14435.611
854,18715.41
855,21030.393
856,24366.39
857,15972.833
858,21953.887
859,17607.152
860,22881.502
861,20844.914
862,20287.99
863,24823.012
864,10930.002
865,41903.574
866,25043.422
867,8653.666
868,16221.411
869,13752.12
870,26828.832
871,25215.094
872,16124.963
873,34706.6
874,53430.65
875,15777.471
876,17674.393
877,32868.91
878,13560.352
879,19490.244
880,32216.074
881,45499.9
882,33809.758
883,15526.791
884,8637.023
885,21601.057
886,15546.734
887,10333.297
888,17201.756
889,14609.389
890,30138.74
891,20242.707
892,48033.023
893,20941.848
894,17404.13
895,33773.008
896,6168.7944
897,13254.31
898,25430.828
899,14810.62
900,13988.817
901,27991.406
902,31268.188
903,15927.361
904,40190.133
905,17222.322
906,27857.332
907,16746.486
908,53875.53
909,29731.396
910,18732.316
911,23357.357
912,17796.05
913,11867.248
914,34317.445
915,40147.87
916,29656.234
917,20556.076
918,14251.104
919,18061.81
920,6955.872
921,34711.266
922,35216.883
923,10519.279
924,23507.973
925,11503.074
926,34627.508
927,29691.316
928,12109.889
929,15859.839
930,45310.184
931,22879.66
932,11051.224
933,19861.293
934,16824.043
935,47336.79
936,25023.922
937,14339.701
938,33626.16
939,29894.965
940,39805.613
941,17166.238
942,25571.73
943,15169.211
944,17194.447
945,39012.96
946,12353.3545
947,32939.08
948,13859.628
949,10154.891
950,41324.918
951,8631.689
952,19618.316
953,15857.128
954,44174.82
955,21317.201
956,18454.598
957,23645.66
958,5776.098
959,14312.159
960,49487.082
961,18218.178
962,43281.367
963,21234.865
964,27362.973
965,13675.029
966,14986.047
967,30757.938
968,33549.934
969,25233.244
970,15447.357
971,53071.0
972,27813.084
973,29803.797
974,35773.605
975,20235.934
976,17674.254
977,17555.451
978,15980.808
979,37708.543
980,31844.531
981,9822.982
982,14308.935
983,25336.867
984,17301.99
985,13572.998
986,9377.966
987,23631.408
988,25277.873
989,27409.105
990,37090.477
991,15461.255
992,39523.918
993,32955.43
994,15289.088
995,8445.347
996,12743.552
997,19873.41
998,38423.43
999,31593.465
1000,15066.122
1001,15207.3545
1002,14332.1875
1003,16383.731
1004,8632.743
1005,23835.916
1006,13518.2
1007,7337.0024
1008,10196.601
1009,14149.55
1010,47385.664
1011,45808.492
1012,18395.256
1013,15650.594
1014,33857.438
1015,15316.815
1016,13782.732
1017,51156.285
1018,14759.797
1019,8339.079
1020,21897.275
1021,49277.2
1022,24801.303
1023,30890.168
1024,15912.744
1025,8601.454
1026,52661.26
1027,34575.473
1028,32078.25
1029,17076.396
1030,7681.354
1031,14660.193
1032,18674.469
1033,22319.152
1034,16752.363
1035,19631.906
1036,19211.566
1037,38736.21
1038,30186.91
1039,14944.9
1040,15299.198
1041,10187.612
1042,24713.494
1043,15033.961
1044,27625.041
1045,13328.104
1046,14207.552
1047,13824.076
1048,7237.3813
1049,38923.258
1050,7300.3936
1051,12614.748
1052,34246.164
1053,10921.66
1054,15542.112
1055,19285.664
1056,36538.406
1057,5736.197
1058,19301.727
1059,24958.955
1060,11291.843
1061,6620.797
1062,14141.131
1063,10693.721
1064,34315.93
1065,29313.621
1066,12921.993
1067,13664.56
1068,43016.15
1069,12793.436
1070,7639.466
1071,18522.4
1072,25393.348
1073,13029.088
1074,13745.611
1075,19669.084
1076,13987.002
1077,14125.568
1078,11074.557
1079,14324.231
1080,22564.97
1081,10713.297
1082,9683.014
1083,18116.74
1084,19156.666
1085,13590.076
1086,8259.335
1087,27848.816
1088,7074.242
1089,11958.221
1090,17200.62
1091,9960.753
1092,46525.305
1093,13435.019
1094,19524.79
1095,37440.906
1096,22508.666
1097,18648.15
1098,16608.053
1099,15155.755
1100,16157.287
1101,32164.885
1102,24673.484
1103,11403.849
1104,21842.475
1105,13129.002
1106,11962.325
1107,27655.668
1108,26324.074
1109,12963.278
1110,22533.621
1111,21948.818
1112,13699.481
1113,30425.988
1114,19975.9
1115,11700.441
1116,8529.818
1117,26494.656
1118,30048.23
1119,17428.566
1120,20552.293
1121,39738.15
1122,17736.36
1123,15356.982
1124,33409.02
1125,42347.188
1126,22846.418
1127,16601.133
1128,30297.61
1129,40635.383
1130,21599.445
1131,35561.312
1132,16650.621
1133,7658.0537
1134,50333.51
1135,28079.928
1136,17695.125
1137,17602.217
1138,17358.469
1139,22654.035
1140,11403.849
1141,26233.385
1142,21445.865
1143,30249.4
1144,33432.645
1145,14439.591
1146,13415.602
1147,30428.213
1148,15921.57
1149,21230.723
1150,6932.802
1151,15840.627
1152,14667.383
1153,40962.754
1154,48884.613
1155,30994.615
1156,35277.39
1157,17537.334
1158,11139.303
1159,13715.875
1160,18354.033
1161,12423.412
1162,26898.65
1163,53201.445
1164,15799.4795
1165,29462.59
1166,14219.295
1167,24264.191
1168,20858.822
1169,17731.396
1170,39639.934
1171,30788.912
1172,19783.527
1173,19303.744
1174,8079.767
1175,17969.49
1176,10402.256
1177,16060.592
1178,28294.41
1179,9338.495
1180,24325.271
1181,28852.105
1182,17482.932
1183,22466.605
1184,14308.091
1185,17709.12
1186,22023.678
1187,34201.438
1188,15879.987
1189,17705.945
1190,44054.758
1191,15115.8
1192,14675.56
1193,23644.639
1194,7064.91
1195,7089.108
1196,12263.588
1197,17426.035
1198,17593.973
1199,31502.375
1200,24648.37
1201,15927.943
1202,11617.086
1203,26950.49
1204,11247.121
1205,6521.711
1206,18522.383
1207,32007.004
1208,33994.21
1209,32094.86
1210,7475.85
1211,15825.139
1212,10084.937
1213,30949.682
1214,18310.17
1215,15579.683
1216,21470.832
1217,18664.87
1218,29324.037
1219,36946.227
1220,15788.737
1221,12488.752
1222,7635.751
1223,28573.973
1224,13309.591
1225,19797.416
1226,28603.074
1227,38089.723
1228,24402.676
1229,20270.36
1230,21747.47
1231,28626.771
1232,17783.809
1233,18695.568
1234,14343.7705
1235,11881.221
1236,10502.705
1237,20570.633
1238,22218.219
1239,24540.02
1240,21711.145
1241,45848.246
1242,34745.223
1243,19125.646
1244,15316.039
1245,23491.846
1246,41986.46
1247,28132.121
1248,20710.506
1249,13585.844
1250,10246.322
1251,25578.23
1252,13577.803
1253,27795.656
1254,11485.634
1255,23924.562
1256,35596.492
1257,11580.838
1258,14511.244
1259,23553.283
1260,30121.645
1261,43599.695
1262,21037.271
1263,25379.723
1264,15574.542
1265,28205.537
1266,33610.043
1267,13758.43
1268,13834.982
1269,20235.826
1270,47754.72
1271,30513.777
1272,13762.373
1273,19530.148
1274,17417.617
1275,15329.479
1276,30306.797
1277,14367.826
1278,11279.295
1279,20108.246
1280,16094.339
1281,12617.229
1282,19080.898
1283,29049.95
1284,19236.988
1285,24182.48
1286,16215.221
1287,13535.852
1288,10806.693
1289,6521.065
1290,19958.059
1291,15247.361
1292,13629.031
1293,11634.92
1294,27042.176
1295,14135.338
1296,20244.652
1297,6040.079
1298,12970.631
1299,20140.688
1300,10930.002
1301,19682.264
1302,17839.234
1303,13187.0205
1304,19260.033
1305,15009.117
1306,14363.787
1307,7968.31
1308,47207.133
1309,15135.37
1310,15787.026
1311,23525.098
1312,34821.387
1313,14420.539
1314,18166.117
1315,17805.486
1316,23874.135
1317,13585.511
1318,21423.006
1319,32116.66
1320,13866.459
1321,22837.004
1322,36318.605
1323,14817.859
1324,34413.45
1325,24798.77
1326,31127.527
1327,27660.021
1328,52442.21
1329,10050.119
1330,19073.45
1331,34682.18
1332,16033.986
1333,23671.523
1334,13440.111
1335,41177.414
1336,12202.336
1337,11255.323
1338,24415.377
1339,23454.74
1340,35496.38
1341,45503.195
1342,9233.334
1343,10007.658
1344,15830.5205
1345,26442.896
1346,28219.145
1347,20799.225
1348,11557.97
1349,24662.818
1350,15184.076
1351,40756.766
1352,20545.129
1353,9973.526
1354,27671.832
1355,13289.99
1356,9331.17
1357,18572.893
1358,24744.465
1359,11007.806
1360,12243.075
1361,45178.816
1362,9293.557
1363,42343.668
1364,24814.502
1365,10257.76
1366,9512.403
1367,26169.744
1368,30016.73
1369,20336.518
1370,34078.848
1371,24099.34
1372,44717.336
1373,13534.224
1374,33547.035
1375,28702.756
1376,27216.412
1377,14054.208
1378,7956.414
1379,14780.953
1380,10974.357
1381,15901.737
1382,43569.777
1383,38852.523
1384,15493.703
1385,40240.188
1386,15239.013
1387,30252.541
1388,18555.816
1389,17433.303
1390,12615.3125
1391,21094.748
1392,13334.552
1393,17301.58
1394,41986.46
1395,32820.645
1396,15554.677
1397,17415.342
1398,34289.97
1399,23073.934
1400,16946.379
1401,7579.8545
1402,14273.641
1403,37503.83
1404,40409.27
1405,13840.164
1406,17502.547
1407,24986.51
1408,18087.504
1409,40864.82
1410,17351.443
1411,9127.518
1412,10797.9375
1413,15515.8
1414,16161.258
1415,24267.02
1416,10201.434
1417,16389.14
1418,20464.797
1419,9244.458
1420,42415.48
1421,45340.992
1422,11604.417
1423,34762.73
1424,16615.613
1425,9734.177
1426,9206.725
1427,16358.916
1428,17662.299
1429,52630.574
1430,17921.135
1431,28808.412
1432,24891.596
1433,38280.555
1434,13629.031
1435,25254.506
1436,36408.133
1437,31875.426
1438,27185.457
1439,25005.291
1440,25754.441
1441,35828.688
1442,9604.611
1443,13968.781
1444,28461.203
1445,25898.021
1446,29362.797
1447,23786.145
1448,16933.012
1449,18728.195
1450,15530.966
1451,31332.193
1452,32403.969
1453,38017.73
1454,17235.232
1455,13079.932
1456,18592.973
1457,32871.684
1458,7358.733
1459,9241.045
1460,13049.665
1461,18165.664
1462,28940.994
1463,6383.8975
1464,5983.743
1465,13693.898
1466,36914.797
1467,11976.846
1468,21053.93
1469,14475.047
1470,32506.275
1471,10688.5205
1472,12600.6
1473,13594.092
1474,11490.404
1475,21287.77
1476,37735.145
1477,18565.986
1478,20349.637
1479,18736.14
1480,38552.195
1481,22367.527
1482,14464.93
1483,18835.71
1484,24352.037
1485,12421.345
1486,15521.239
1487,21021.31
1488,16166.847
1489,14658.484
1490,16338.1875
1491,14859.036
1492,53386.625
1493,35320.516
1494,19764.135
1495,18635.295
1496,34644.28
1497,12279.303
1498,18036.41
1499,21269.318
1500,33953.867
1501,19228.95
1502,24999.104
1503,20124.48
1504,12780.6045
1505,30664.504
1506,30119.6
1507,8594.439
1508,14117.361
1509,12381.971
1510,26901.63
1511,29643.281
1512,47140.477
1513,14525.9
1514,30586.12
1515,12630.205
1516,22357.186
1517,38206.07
1518,16632.287
1519,13752.12
1520,16884.123
1521,11424.07
1522,26249.512
1523,28323.412
1524,9778.3
1525,26943.125
1526,46161.6
1527,19938.549
1528,15503.838
1529,15625.19
1530,17336.002
1531,14161.575
1532,19495.623
1533,51618.75
1534,16954.861
1535,17836.182
1536,18994.344
1537,12792.903
1538,14000.409
1539,43642.92
1540,11194.346
1541,13596.849
1542,34221.79
1543,11800.919
1544,6892.079
1545,19875.41
1546,32140.484
1547,38603.71
1548,16135.633
1549,14820.619
1550,13161.436
1551,18704.248
1552,10496.161
1553,15846.237
1554,13610.643
1555,14583.197
1556,25831.16
1557,14671.289
1558,18545.85
1559,23939.23
1560,11375.344
1561,26651.994
1562,16077.275
1563,22115.057
1564,7775.56
1565,15353.018
1566,10302.8545
1567,14196.039
1568,43206.977
1569,14227.896
1570,30193.621
1571,9276.603
1572,32064.035
1573,13850.364
1574,15887.256
1575,12508.544
1576,15865.428
1577,35160.18
1578,17740.3
1579,15054.494
1580,9402.8
1581,24584.621
1582,10818.348
1583,15811.076
1584,21352.738
1585,17317.256
1586,17033.742
1587,9742.605
1588,24122.85
1589,14041.375
1590,18093.242
1591,17898.436
1592,6838.9736
1593,14257.172
1594,31531.309
1595,16241.133
1596,32925.293
1597,28002.52
1598,35168.105
1599,47254.55
1600,30399.926
1601,20577.848
1602,27816.277
1603,13982.406
1604,21694.424
1605,15844.019
1606,16082.01
1607,16636.191
1608,13615.63
1609,41864.82
1610,14628.356
1611,20504.645
1612,29947.238
1613,11751.615
1614,19622.703
1615,30745.66
1616,22466.605
1617,14186.475
1618,6078.5254
1619,26672.16
1620,34176.133
1621,7980.3213
1622,53755.28
1623,18092.191
1624,20925.049
1625,13540.156
1626,20819.693
1627,14339.922
1628,14864.463
1629,35889.207
1630,11958.326
1631,22933.98
1632,13983.628
1633,13189.439
1634,38900.168
1635,8125.036
1636,35333.305
1637,20800.047
1638,26583.309
1639,27792.975
1640,22741.68
1641,22084.129
1642,26152.713
1643,8891.111
1644,10743.964
1645,23424.256
1646,18316.191
1647,30775.01
1648,20817.646
1649,14081.709
1650,15368.401
1651,20945.152
1652,21281.96
1653,39749.883
1654,42202.598
1655,11307.486
1656,16818.467
1657,14304.862
1658,10398.154
1659,27505.729
1660,34303.816
1661,20352.178
1662,27974.521
1663,9062.021
1664,15055.373
1665,11087.096
1666,14129.174
1667,27201.45
1668,18313.496
1669,31042.137
1670,17361.102
1671,13956.2705
1672,8679.956
1673,12741.928
1674,11663.518
1675,44590.06
1676,38797.223
1677,21588.623
1678,14345.567
1679,19122.207
1680,9198.41
1681,15793.328
1682,13691.224
1683,20529.832
1684,19600.523
1685,23458.486
1686,31209.438
1687,18806.803
1688,33761.957
1689,19128.39
1690,18523.295
1691,13588.019
1692,21410.748
1693,8152.9272
1694,29512.887
1695,16591.906
1696,31146.688
1697,20432.66
1698,14459.076
1699,12940.542
1700,47943.117
1701,20366.957
1702,21624.088
1703,8415.49
1704,10767.126
1705,15796.775
1706,14833.156
1707,30917.215
1708,25023.602
1709,31167.89
1710,23728.352
1711,22403.91
1712,15034.3545
1713,15668.709
1714,20803.691
1715,9607.659
1716,27944.084
1717,16497.025
1718,37509.992
1719,17450.871
1720,30227.209
1721,14410.745
1722,12724.705
1723,19089.49
1724,33161.81
1725,15884.317
1726,18382.29
1727,19412.758
1728,24946.717
1729,17619.625
1730,12825.404
1731,9658.9795
1732,10404.85
1733,45792.117
1734,19868.04
1735,12267.766
1736,14561.175
1737,13577.803
1738,7378.69
1739,27605.844
1740,31068.88
1741,34491.242
1742,9062.967
1743,13353.729
1744,8389.416
1745,8628.81
1746,31997.787
1747,13914.508
1748,18398.021
1749,31552.172
1750,34539.492
1751,35779.434
1752,29270.537
1753,13979.266
1754,10191.641
1755,22026.95
1756,8019.889
1757,43648.613
1758,30314.88
1759,28117.27
1760,25430.156
1761,33635.195
1762,12355.575
1763,16732.55
1764,19943.02
1765,6866.19
1766,30019.004
1767,18243.963
1768,15322.92
1769,11228.526
1770,19714.027
1771,18582.027
1772,25247.174
1773,22104.975
1774,24856.504
1775,15042.292
1776,21393.488
1777,15936.972
1778,17419.604
1779,33901.676
1780,26516.416
1781,16141.471
1782,19196.518
1783,22199.676
1784,15764.489
1785,15781.115
1786,13868.278
1787,47187.02
1788,18785.258
1789,50038.445
1790,16467.578
1791,27588.41
1792,7026.548
1793,8911.417
1794,18437.66
1795,9515.402
1796,13249.494
1797,16467.324
1798,21625.287
1799,34341.824
1800,15693.817
1801,21107.764
1802,12753.189
1803,11590.34
1804,37217.164
1805,13424.192
1806,15163.961
1807,16301.545
1808,21111.809
1809,13730.573
1810,29097.074
1811,12404.856
1812,7884.328
1813,15957.131
1814,37708.543
1815,22988.246
1816,34557.29
1817,26496.516
1818,6428.1934
1819,28487.926
1820,15319.583
1821,13160.802
1822,29854.027
1823,23060.803
1824,24493.078
1825,34221.79
1826,15475.912
1827,42632.242
1828,12753.569
1829,27756.45
1830,19983.453
1831,13242.808
1832,13496.061
1833,12234.426
1834,11750.869
1835,16223.942
1836,9525.557
1837,12223.236
1838,8241.428
1839,19150.3
1840,9552.748
1841,15407.297
1842,15230.611
1843,21299.783
1844,18336.625
1845,12361.241
1846,40746.633
1847,20262.418
1848,24093.246
1849,11842.195
1850,18552.443
1851,12012.729
1852,27790.797
1853,14656.021
1854,31598.88
1855,18244.398
1856,14234.547
1857,26176.953
1858,14886.281
1859,16838.217
1860,8194.15
1861,13795.481
1862,33924.566
1863,7521.586
1864,7842.9844
1865,41803.31
1866,21680.324
